5.168881477047571060e-01
5.326688817041128621e-01
5.401439664767826443e-01
5.625692074613053428e-01
5.614617917096760280e-01
5.564783978567831024e-01
5.941306756580391202e-01
5.963455080193934554e-01
6.004983343159241427e-01
6.201550382316310950e-01
6.384274580021896961e-01
6.295681038040127353e-01
6.417497249272706705e-01
6.500553730978390066e-01
6.561461740553973243e-01
6.636212659898654831e-01
6.674972323748228353e-01
6.805094155428285108e-01
6.647286826325941034e-01
6.777408600909633485e-01
6.708194918410722574e-01
6.813399783796646458e-01
6.846622380439361111e-01
6.871539316700145950e-01
6.932447396243529569e-01
6.818936926581931068e-01
6.882613503259678023e-01
6.918604638621392855e-01
6.929678862145044471e-01
6.921373172719876843e-01
6.990586954229826011e-01
6.960132910167655673e-01
7.084717635036439365e-01
6.960132943171335462e-01
6.915836139506807978e-01
6.968438577150322111e-01
7.115171622992354505e-01
7.070874856291947674e-01
7.115171655996033184e-01
7.026578081010583787e-01
7.261904805469618918e-01
7.098560412790819729e-01
7.153931339977851467e-01
7.140088606778437486e-01
7.159468449759457398e-01
7.231450775929068042e-01
7.159468435237837936e-01
7.256367673245511796e-01
7.256367706249190475e-01
7.184385408132707429e-01
7.364341115634702728e-01
7.129014385235006301e-01
7.275747551210430819e-01
7.043189422896798391e-01
7.314507185686730528e-01
7.292358851512008577e-01
7.317275727376061356e-01
6.971207144252485888e-01
7.048726479212442664e-01
7.095791882982813714e-01
7.223145055480442167e-01
7.328349978292767464e-01
7.187153987776269126e-01
7.228682201896130533e-01
7.272978961005691634e-01
7.336655618212415408e-01
7.372646737072291456e-01
7.300664503973055552e-01
7.356035490236673136e-01
7.275747542629473763e-01
7.289590242825209065e-01
7.344961245260629434e-01
7.416943493871593907e-01
7.353266879569652081e-01
7.505537128263666258e-01
7.383720909110202957e-01
7.477851587936595879e-01
7.397563673333076295e-01
7.405869331734784566e-01
7.386489482813103358e-01
7.436323353354452603e-01
7.419712062953978116e-01
7.444629015716603959e-01
7.516611306902314382e-01
7.439091934978235843e-01
7.522148455628261399e-01
7.499999944553819020e-01
7.486157291883381859e-01
7.563676636744443016e-01
7.339424156931415588e-01
7.322812802503803065e-01
7.364341049627344260e-01
7.635658960933833228e-01
7.535991153843775159e-01
7.585824962338207911e-01
7.516611290400474488e-01
7.392026600515592127e-01
7.555371025868032886e-01
7.580287902062121663e-01
7.428017776801868477e-01
